chem_formula,category,crystal_system,bravais_lattice,precision_level,rgkmax,k_point_density,functional,total_energy,E_cut,precision_element1,precision_element2,precision_element3,min_atom_num,max_atom_num,numbers,json_id_num,name,num_atoms,A_atom_num,B_atom_num,A_EA_half,B_EA_half,A_rs,A_s_index,A_rp,A_p_index,A_rd,A_d_index,A_rf,A_f_index,B_rs,B_s_index,B_rp,B_p_index,B_rd,B_d_index,B_rf,B_f_index,A_HOMO,A_LUMO,B_HOMO,B_LUMO,A_EA_delta,A_IP_half,A_IP_delta,B_EA_delta,B_IP_half,B_IP_delta,A_energy,A_bravais_lattice,A_num_atoms,B_energy,B_bravais_lattice,B_num_atoms,A_energy_error,B_energy_error,A_fraction,B_fraction,stoich_pred,A_stoich,B_stoich,stoich_error_pred,A_stoich_error,B_stoich_error,binary_energy_of_formation,binary_energy_error,binary_eof_error
Br4K4,binaries_expanded,cubic,cF,70.0,8.29606046,8.0,pbe,-43659.065369945725,212.33708947,66.903,76.268,,19,35,"[35, 35, 35, 35, 19, 19, 19, 19]",747,35_Br,8,35,19,-3.41759179,-0.43675274,0.7517,15.0,0.8829,16.0,0.2281,10.0,0.0,0.0,2.2067,10.0,0.6124,7.0,2.1213,15.0,0.0,0.0,-7.45588585,0.09904591,-2.54312301,-1.54022265,-3.486670625,11.82274486,11.864677775,-0.455694178,4.39443171,4.391262303,-70929.85942319082,oS,8,-16384.684128277004,cI,2,-0.025440954239456914,-0.024347804435819853,0.5,0.5,-43657.27177573391,-35464.92971159541,-8192.342064138502,-0.024894379337638384,-0.012720477119728457,-0.012173902217909927,-1.7935942118128878,-0.014348909076943528,0.010545470260694856
Cl4Rb4,binaries_expanded,cubic,cF,70.0,8.37288612,8.0,pbe,-46845.56652215272,286.38170023,81.941,73.795,,17,37,"[17, 17, 17, 17, 37, 37, 37, 37]",748,37_Rb,8,17,37,-3.61204219,-0.40636218,0.6782,6.0,0.7558,7.0,2.2149,14.0,0.0,0.0,2.2908,19.0,0.7567,16.0,2.406,23.0,0.0,0.0,-8.09428669,0.07351292,-2.44822839,-1.59614662,-3.692423862,12.97184405,13.023881781,-0.40491945,4.22308105,4.228539491,-12558.027350785307,oS,8,-81129.25980768456,cI,2,-0.015586857505695662,-0.019020221327082254,0.5,0.5,-46843.64357923494,-6279.013675392654,-40564.62990384228,-0.017303539416388958,-0.007793428752847831,-0.009510110663541127,-1.9229429177867132,-0.014531905704643577,0.002771633706288412
O4Sr4,binaries_expanded,cubic,cF,70.0,8.0796844,8.0,pbe,-44289.714584122106,266.67585115,78.904,74.415,,8,38,"[8, 8, 8, 8, 38, 38, 38, 38]",749,38_Sr,8,8,38,-1.62640753,0.21574552,0.4597,2.0,0.429,3.0,2.3647,11.0,0.0,0.0,1.957,19.0,0.7026,16.0,1.1137,20.0,0.0,0.0,-7.09864343,-7.09864343,-3.53505175,-1.28608261,-1.813515141,13.43202126,13.536399783,0.161821142,5.8746762,5.895694188,-2045.5349971410203,tI,4,-86528.08992020466,cF,4,-0.020413716906887203,-0.03385777902440168,0.5,0.5,-44286.81245867284,-1022.7674985705102,-43264.04496010233,-0.02713574796564444,-0.010206858453443601,-0.01692888951220084,-2.9021254492690787,-0.01699725814978592,0.010138489815290086
N4Y4,binaries_expanded,cubic,cF,70.0,7.90655407,8.0,pbe,-46811.72870912976,255.36971096,82.76,69.818,,7,39,"[7, 7, 7, 7, 39, 39, 39, 39]",750,39_Y,8,39,7,0.09901386,0.30192328,1.7684,19.0,2.3085,25.0,0.9468,20.0,0.0,0.0,0.5348,2.0,0.5092,3.0,1.6939,10.0,0.0,0.0,-2.76025972,-2.76025972,-8.25462313,-3.99815016,-0.04408287,6.29066869,6.140063281,0.137516499,14.71820934,14.847717177,-92129.89719958826,hP,2,-1490.1139032959857,cP,8,-0.030281249259132892,-0.01778927643727002,0.5,0.5,-46810.005551442126,-46064.94859979413,-745.0569516479928,-0.024035262848201455,-0.015140624629566446,-0.00889463821863501,-1.7231576876391728,-0.019207843906769995,0.0048274189414314606
C4Zr4,binaries_expanded,cubic,cF,70.0,8.15475733,8.0,pbe,-49489.05450448254,342.63836216,69.912,86.972,,6,40,"[40, 40, 40, 40, 6, 6, 6, 6]",751,40_Zr,8,6,40,-1.46237959,-0.65871094,0.6409,2.0,0.6314,3.0,1.8064,11.0,0.0,0.0,1.6907,19.0,2.2459,25.0,0.8778,20.0,0.0,0.0,-6.05205467,-3.50634355,-2.84888614,-2.03261836,-1.62667163,11.49493763,11.61299938,-0.562192472,6.48675015,6.577313943,-1036.8351273024343,hP,4,-97939.53413701367,hP,2,-0.01566043711659404,-0.029757565949694254,0.5,0.5,-49488.18463215805,-518.4175636512172,-48969.76706850684,-0.022709001533144146,-0.00783021855829702,-0.014878782974847127,-0.8698723244888242,-0.02002758719754638,0.002681414334801957
C4Nb4,binaries_expanded,cubic,cF,70.0,8.16837837,8.0,pbe,-52498.15903191263,343.78394849,87.118,68.876,,6,41,"[6, 6, 6, 6, 41, 41, 41, 41]",752,41_Nb,8,6,41,-1.46237959,-0.34789434,0.6409,2.0,0.6314,3.0,1.8064,11.0,0.0,0.0,1.5934,19.0,0.5965,16.0,0.8011,20.0,0.0,0.0,-6.05205467,-3.50634355,-3.72146977,-1.85402386,-1.62667163,11.49493763,11.61299938,-0.496679856,7.54207428,7.207690125,-1036.8351273024343,hP,4,-103958.33983124795,cI,2,-0.01566043711659404,-0.032264279725495726,0.5,0.5,-52497.58747927519,-518.4175636512172,-51979.16991562398,-0.023962358421044883,-0.00783021855829702,-0.016132139862747863,-0.5715526374406181,-0.021692244328733068,0.0022701140915160067
CMo,binaries_expanded,hexagonal,hP,70.0,8.29182507,8.0,pbe,-55614.83800399848,354.25351238,88.434,69.722,,6,42,"[6, 42]",753,42_Mo,2,6,42,-1.46237959,-0.37941034,0.6409,2.0,0.6314,3.0,1.8064,11.0,0.0,0.0,1.5214,19.0,2.1111,25.0,0.7387,20.0,0.0,0.0,-6.05205467,-3.50634355,-4.57643265,-1.68944918,-1.62667163,11.49493763,11.61299938,-0.376449589,7.47661967,7.496504636,-1036.8351273024343,hP,4,-110192.55387409078,cI,2,-0.01566043711659404,-0.04537622678617481,0.5,0.5,-55614.694500696605,-518.4175636512172,-55096.27693704539,-0.030518331951384425,-0.00783021855829702,-0.022688113393087406,-0.14350330187153304,-0.02284900076483609,0.007669331185752526
O8Tc4,binaries_expanded,monoclinic,mP,70.0,8.76544952,8.0,pbe,-40247.45840863839,351.31024896,85.601,71.214,,8,43,"[8, 8, 8, 8, 43, 43, 43, 43, 8, 8, 8, 8]",754,43_Tc,12,8,43,-1.62640753,-0.64618749,0.4597,2.0,0.429,3.0,2.3647,11.0,0.0,0.0,1.4516,24.0,1.9571,25.0,0.683,19.0,0.0,0.0,-7.09864343,-7.09864343,-3.29707615,-3.29707615,-1.813515141,13.43202126,13.536399783,-0.675081445,6.79675687,6.917865117,-2045.5349971410203,tI,4,-116646.1859680953,hP,2,-0.020413716906887203,-0.03499031733372249,0.6666666666666666,0.3333333333333333,-40245.751987459116,-1363.6899980940134,-38882.0619893651,-0.025272583715832297,-0.013609144604591467,-0.011663439111240828,-1.706421179274912,-0.012266897167137358,0.013005686545511708
O4Ru2,binaries_expanded,tetragonal,tP,70.0,8.28880414,8.0,pbe,-42471.00194767782,314.1421339,80.946,66.04,,8,44,"[8, 8, 8, 8, 44, 44]",755,44_Ru,6,8,44,-1.62640753,-0.90752871,0.4597,2.0,0.429,3.0,2.3647,11.0,0.0,0.0,1.4232,24.0,1.9781,25.0,0.6439,19.0,0.0,0.0,-7.09864343,-7.09864343,-3.85838948,-3.85838948,-1.813515141,13.43202126,13.536399783,-0.945579623,8.27000188,7.809390979,-2045.5349971410203,tI,4,-123318.17496815254,hP,2,-0.020413716906887203,-0.03337110321444925,0.6666666666666666,0.3333333333333333,-42469.74832081152,-1363.6899980940134,-41106.05832271751,-0.02473284567607455,-0.013609144604591467,-0.011123701071483083,-1.2536268662952352,-0.031803454730834346,-0.007070609055517707
O4Rh2,binaries_expanded,tetragonal,tP,70.0,8.51639907,8.0,pbe,-44769.33142364471,331.630482,83.169,66.843,,8,45,"[8, 8, 8, 8, 45, 45]",756,45_Rh,6,8,45,-1.62640753,-0.86283846,0.4597,2.0,0.429,3.0,2.3647,11.0,0.0,0.0,1.4079,24.0,2.0259,25.0,0.6107,19.0,0.0,0.0,-7.09864343,-7.09864343,-4.26774003,-3.37435211,-1.813515141,13.43202126,13.536399783,-1.102081859,7.77243809,7.925716839,-2045.5349971410203,tI,4,-130213.8052272969,cF,4,-0.020413716906887203,-0.03389859612798318,0.6666666666666666,0.3333333333333333,-44768.291740526314,-1363.6899980940134,-43404.6017424323,-0.024908676647252527,-0.013609144604591467,-0.01129953204266106,-1.039683118397079,-0.028955192596185952,-0.004046515947266016
O2Pd2,binaries_expanded,tetragonal,tP,70.0,8.84745131,8.0,pbe,-69692.01204126526,357.91409087,86.402,68.694,,8,46,"[8, 8, 46, 46]",757,46_Pd,4,8,46,-1.62640753,-0.88585652,0.4597,2.0,0.429,3.0,2.3647,11.0,0.0,0.0,1.4086,24.0,2.1915,25.0,0.5819,19.0,0.0,0.0,-7.09864343,-7.09864343,-4.05297255,-3.29346557,-1.813515141,13.43202126,13.536399783,-0.774538598,8.85700418,8.959530624,-2045.5349971410203,tI,4,-137337.191806932,cF,4,-0.020413716906887203,-0.03507889041793533,0.5,0.5,-69691.36340203651,-1022.7674985705102,-68668.595903466,-0.027746303662411265,-0.010206858453443601,-0.017539445208967663,-0.6486392287479248,-0.03144208739104215,-0.00369578372919932
Ag4Cl4,binaries_expanded,cubic,cF,70.0,8.99592681,8.0,pbe,-78625.10605283084,370.0277218,88.038,69.055,,17,47,"[17, 17, 17, 17, 47, 47, 47, 47]",758,47_Ag,8,17,47,-3.61204219,-1.2413883,0.6782,6.0,0.7558,7.0,2.2149,14.0,0.0,0.0,1.3202,24.0,1.8656,25.0,0.5497,19.0,0.0,0.0,-8.09428669,0.07351292,-4.77879223,-3.91236357,-3.692423862,12.97184405,13.023881781,-1.284408876,7.93788937,7.960803206,-12558.027350785307,oS,8,-144691.32091405298,cF,4,-0.015586857505695662,-0.034142818447435275,0.5,0.5,-78624.67413241914,-6279.013675392654,-72345.66045702649,-0.024864837976565468,-0.007793428752847831,-0.017071409223717637,-0.4319204117055051,-0.031013167783385143,-0.006148329805000685
Cd4O4,binaries_expanded,cubic,cF,70.0,8.82432017,8.0,pbe,-77161.73587074972,356.04504758,86.176,67.461,,8,48,"[8, 8, 8, 8, 48, 48, 48, 48]",759,48_Cd,8,8,48,-1.62640753,0.99936643,0.4597,2.0,0.429,3.0,2.3647,11.0,0.0,0.0,1.2328,24.0,1.7563,25.0,0.5191,19.0,0.0,0.0,-7.09864343,-7.09864343,-5.69765828,-1.11459223,-1.813515141,13.43202126,13.536399783,0.958243665,9.27058591,9.309496174,-2045.5349971410203,tI,4,-152275.57535134844,hP,2,-0.020413716906887203,-0.03653946204576641,0.5,0.5,-77160.55517424473,-1022.7674985705102,-76137.78767567422,-0.028476589476326808,-0.010206858453443601,-0.018269731022883207,-1.1806965049909195,-0.04526513624296058,-0.016788546767202206
In4P4,binaries_expanded,cubic,cF,70.0,9.24533812,8.0,pbe,-84700.60537737171,290.74097277,89.272,69.878,,15,49,"[15, 15, 15, 15, 49, 49, 49, 49]",760,49_In,8,15,49,-0.6071147,-0.42506334,0.8359,6.0,0.9704,7.0,1.999,14.0,0.0,0.0,1.1449,24.0,1.5146,25.0,0.493,19.0,0.0,0.0,-6.24123172,-3.71382083,-2.79322651,-2.79322651,-0.681535392,10.43510715,10.491352025,-0.503828411,5.50064963,5.535885081,-9308.965824906432,oS,8,-160091.73991766077,cF,2,-0.009085885007152683,-0.024222223844844848,0.5,0.5,-84700.3528712836,-4654.482912453216,-80045.86995883039,-0.016654054425998766,-0.0045429425035763416,-0.012111111922422424,-0.25250608811620623,-0.02036704937927425,-0.00371299494872801
S4Sn4,binaries_expanded,orthorhombic,oP,70.0,9.38413831,8.0,pbe,-89502.57281920362,427.05106583,69.767,94.48,,16,50,"[50, 50, 50, 50, 16, 16, 16, 16]",761,50_Sn,8,16,50,-2.09291139,-1.35045743,0.7475,6.0,0.8476,7.0,2.6868,11.0,0.0,0.0,1.0709,24.0,1.3593,25.0,0.4696,19.0,0.0,0.0,-5.96396442,-5.96396442,-4.17063534,-2.82739102,-2.161912664,10.17755485,10.215659841,-1.41967122,7.30263407,7.340235731,-10862.049342448285,cP,1,-168141.56474927647,cF,2,-0.014884823898682953,-0.023171863955212757,0.5,0.5,-89501.80704586237,-5431.024671224142,-84070.78237463823,-0.019028343926947855,-0.007442411949341476,-0.011585931977606378,-0.7657733412488597,-0.026167498479480855,-0.007139154549804516
In4Sb4,binaries_expanded,cubic,cF,70.0,9.70271349,8.0,pbe,-168259.6747338677,320.21897075,71.895,73.335,,49,51,"[51, 51, 51, 51, 49, 49, 49, 49]",762,51_Sb,8,51,49,-0.77051769,-0.42506334,1.008,24.0,1.2423,25.0,0.4486,19.0,0.0,0.0,1.1449,24.0,1.5146,25.0,0.493,19.0,0.0,0.0,-5.4709622,-3.49527719,-2.79322651,-2.79322651,-0.818196869,8.94866057,8.986732764,-0.503828411,5.50064963,5.535885081,-176427.32540097123,hR,6,-160091.73991766077,cF,2,-0.020630319631891325,-0.024222223844844848,0.5,0.5,-168259.532659316,-88213.66270048561,-80045.86995883039,-0.022426271738368087,-0.010315159815945663,-0.012111111922422424,-0.1420745516952593,-0.02040956716518849,0.002016704573179595
Te4Zn4,binaries_expanded,cubic,cF,70.0,9.59742923,8.0,pbe,-116913.63072535166,313.30727504,72.373,75.275,,30,52,"[52, 52, 52, 52, 30, 30, 30, 30]",763,52_Te,8,52,30,-2.04580993,1.00596785,0.9509,24.0,1.1493,25.0,0.4294,19.0,0.0,0.0,1.1054,15.0,1.6393,16.0,0.2997,10.0,0.0,0.0,-5.22038962,-5.22038962,-5.99854228,-1.067667,-2.094118341,8.6303583,8.658444017,0.940787159,9.85634643,9.902511277,-184951.49615778567,hP,3,-48874.79706211687,hP,2,-0.014991664880653843,-0.02267484783078544,0.5,0.5,-116913.14660995128,-92475.74807889284,-24437.398531058436,-0.01883325635571964,-0.007495832440326922,-0.01133742391539272,-0.48411540038432577,-0.0169091612478951,0.0019240951078245416
I4Li4,binaries_expanded,cubic,cF,70.0,10.36340186,8.0,pbe,-96962.3363965691,426.95475413,122.629,77.15,,3,53,"[3, 3, 3, 3, 53, 53, 53, 53]",764,53_I,8,53,3,-3.23278483,-0.43620871,0.9027,24.0,1.0745,25.0,0.412,19.0,0.0,0.0,1.6348,2.0,1.9618,3.0,6.7209,14.0,9.9999,7.0,-6.76780204,0.30907196,-3.14714133,-1.23869654,-3.287191025,10.55333871,10.585004435,-0.443360974,5.57877819,5.47070464,-193717.5795484574,oS,8,-204.67185467948693,hR,3,-0.014480884303338826,-0.0046211462417034,0.5,0.5,-96961.12570156844,-96858.7897742287,-102.33592733974346,-0.009551015272521113,-0.007240442151669413,-0.0023105731208517,-1.2106950006493236,-0.004667774788686074,0.0048832404838350385
ClCs,binaries_expanded,cubic,cP,70.0,10.27014232,8.0,pbe,-112271.77297551624,430.8715497,100.508,76.969,,17,55,"[17, 55]",765,55_Cs,2,17,55,-3.61204219,-0.40528255,0.6782,6.0,0.7558,7.0,2.2149,14.0,0.0,0.0,2.5139,28.0,0.9434,25.0,2.1314,32.0,0.0,0.0,-8.09428669,0.07351292,-2.28863672,-1.56913493,-3.692423862,12.97184405,13.023881781,-0.407108631,3.92038676,3.932168287,-12558.027350785307,oS,8,-211981.59703761543,cI,2,-0.015586857505695662,-0.01472136506345123,0.5,0.5,-112269.81219420036,-6279.013675392654,-105990.79851880771,-0.015154111284573446,-0.007793428752847831,-0.007360682531725615,-1.9607813158800127,-0.005931540013989434,0.009222571272403002
Ba4O4,binaries_expanded,cubic,cF,70.0,9.61714608,8.0,pbe,-111765.50753367944,377.8220676,93.918,73.91,,8,56,"[8, 8, 8, 8, 56, 56, 56, 56]",766,56_Ba,8,8,56,-1.62640753,0.33320315,0.4597,2.0,0.429,3.0,2.3647,11.0,0.0,0.0,2.1916,28.0,0.8854,25.0,1.3125,29.0,0.0,0.0,-7.09864343,-7.09864343,-3.24541106,-2.03174043,-1.813515141,13.43202126,13.536399783,0.187409536,5.36404443,5.381672332,-2045.5349971410203,tI,4,-221480.22161732992,cI,2,-0.020413716906887203,-0.01591866646776907,0.5,0.5,-111762.87830723547,-1022.7674985705102,-110740.11080866496,-0.018166191687328137,-0.010206858453443601,-0.007959333233884536,-2.629226443968946,-0.012583569754497148,0.005582621932262555
Lu4N4,binaries_expanded,cubic,cF,70.0,9.49369233,8.0,pbe,-199132.89096025276,306.57091274,99.373,62.727,,7,71,"[7, 7, 7, 7, 71, 71, 71, 71]",767,71_Lu,8,71,7,0.2685254,0.30192328,1.6132,35.0,2.2599,41.0,0.9781,36.0,0.2481,28.0,0.5348,2.0,0.5092,3.0,1.6939,10.0,0.0,0.0,-1.97986998,-1.97986998,-8.25462313,-3.99815016,0.159605885,5.3321564,5.4246018881,0.137516499,14.71820934,14.847717177,-396772.1864096064,hP,2,-1490.1139032959857,cP,8,-0.014560817857272923,-0.01778927643727002,0.5,0.5,-199131.15015645121,-198386.0932048032,-745.0569516479928,-0.01617504714727147,-0.0072804089286364615,-0.00889463821863501,-1.740803801551806,-0.03452513852971606,-0.01835009138244459
C4Hf4,binaries_expanded,cubic,cF,70.0,10.49476802,8.0,pbe,-205935.22530766064,567.49179758,111.929,70.172,,6,72,"[6, 6, 6, 6, 72, 72, 72, 72]",768,72_Hf,8,6,72,-1.46237959,-0.04271554,0.6409,2.0,0.6314,3.0,1.8064,11.0,0.0,0.0,1.521,35.0,2.0762,41.0,0.9002,36.0,0.2406,28.0,-6.05205467,-3.50634355,-3.13307715,-3.13307715,-1.62667163,11.49493763,11.61299938,-0.152255866,6.84118401,6.923171854,-1036.8351273024343,hP,4,-410831.7826776756,hP,2,-0.01566043711659404,-0.014781230129301548,0.5,0.5,-205934.30890248902,-518.4175636512172,-205415.8913388378,-0.015220833622947794,-0.00783021855829702,-0.007390615064650774,-0.9164051716215909,-0.022724916809238493,-0.007504083187086508
C4Ta4,binaries_expanded,cubic,cF,70.0,10.46779468,8.0,pbe,-213122.47030828308,564.57844505,111.642,71.661,,6,73,"[6, 6, 6, 6, 73, 73, 73, 73]",769,73_Ta,8,6,73,-1.46237959,-0.7735268,0.6409,2.0,0.6314,3.0,1.8064,11.0,0.0,0.0,1.4464,35.0,1.9706,41.0,0.8411,36.0,0.2336,28.0,-6.05205467,-3.50634355,-4.24775361,-2.54556214,-1.62667163,11.49493763,11.61299938,-0.871430425,7.09339716,7.319981845,-1036.8351273024343,hP,4,-425206.9027982434,cI,2,-0.01566043711659404,-0.016509153821971267,0.5,0.5,-213121.86896277292,-518.4175636512172,-212603.4513991217,-0.016084795469282653,-0.00783021855829702,-0.008254576910985634,-0.6013455101638101,-0.016669020667904988,-0.0005842251994181424
CW,binaries_expanded,hexagonal,hP,70.0,10.35507057,8.0,pbe,-220470.14070050747,552.48441094,110.439,74.333,,6,74,"[6, 74]",770,74_W,2,6,74,-1.46237959,-0.85193961,0.6409,2.0,0.6314,3.0,1.8064,11.0,0.0,0.0,1.4132,35.0,2.0409,41.0,0.8131,36.0,0.0,0.0,-6.05205467,-3.50634355,-4.1193255,-2.53129373,-1.62667163,11.49493763,11.61299938,-0.862240943,8.21723653,8.295330193,-1036.8351273024343,hP,4,-439903.1348354932,cI,2,-0.01566043711659404,-0.02469298109645024,0.5,0.5,-220469.98498139784,-518.4175636512172,-219951.5674177466,-0.02017670910652214,-0.00783021855829702,-0.01234649054822512,-0.15571910963626578,-0.021307883376721293,-0.0011311742709949613
O3Re,binaries_expanded,cubic,cP,70.0,9.92771813,8.0,pbe,-115266.27843012652,450.65200845,96.951,72.755,,8,75,"[8, 8, 8, 75]",771,75_Re,4,8,75,-1.62640753,0.20886112,0.4597,2.0,0.429,3.0,2.3647,11.0,0.0,0.0,1.3316,35.0,1.8999,41.0,0.7557,36.0,0.0,0.0,-7.09864343,-7.09864343,-4.83165857,-3.461132,-1.813515141,13.43202126,13.536399783,0.106208436,7.60524139,7.611502366,-2045.5349971410203,tI,4,-454920.7082712881,hP,2,-0.020413716906887203,-0.027166496845893562,0.75,0.25,-115264.32831567779,-1534.1512478557652,-113730.17706782202,-0.022101911891638792,-0.015310287680165402,-0.0067916242114733905,-1.9501144487294368,-0.012420641563949175,0.009681270326836966
BOs,binaries_expanded,hexagonal,hP,70.0,10.50625454,8.0,pbe,-235471.6199971589,504.7057713,117.181,77.085,,5,76,"[5, 76]",772,76_Os,2,76,5,-0.86438644,-0.43296391,1.2909,40.0,1.8594,41.0,0.7197,35.0,0.0,0.0,0.8033,2.0,0.834,3.0,2.1242,10.0,0.0,0.0,-4.8562545,-4.8562545,-3.97338496,-3.97338496,-0.945096485,8.07895221,8.399179706,-0.603998573,8.31384711,8.413118875,-470266.5568536,hP,2,-676.1679292434186,hR,12,-0.0241011330508627,-0.0106460118298628,0.5,0.5,-235471.36239142172,-235133.2784268,-338.0839646217093,-0.01737357244036275,-0.01205056652543135,-0.0053230059149314,-0.2576057371887259,-0.009684535732958466,0.007689036707404284
Ir2O4,binaries_expanded,tetragonal,tP,70.0,9.48921944,8.0,pbe,-163346.30599835335,411.72137504,92.669,70.547,,8,77,"[8, 8, 8, 8, 77, 77]",773,77_Ir,6,77,8,-1.88943135,-1.62640753,1.2751,40.0,1.7561,41.0,0.6944,35.0,0.0,0.0,0.4597,2.0,0.429,3.0,2.3647,11.0,0.0,0.0,-5.18649655,-5.18649655,-7.09864343,-7.09864343,-1.869804098,9.0420236,9.143595475,-1.813515141,13.43202126,13.536399783,-485944.74614113366,cF,4,-2045.5349971410203,tI,4,-0.02660186041612178,-0.020413716906887203,0.3333333333333333,0.6666666666666666,-163345.27204513855,-161981.58204704453,-1363.6899980940134,-0.022476431409965393,-0.008867286805373926,-0.013609144604591467,-1.0339532148000217,-0.023182295059086755,-0.0007058636392685003
O2Pt2,binaries_expanded,tetragonal,tP,70.0,9.6441215,8.0,pbe,-252002.42606997697,425.27296993,94.182,73.793,,8,78,"[8, 8, 78, 78]",774,78_Pt,4,78,8,-2.11436313,-1.62640753,1.2561,40.0,1.6658,41.0,0.6703,35.0,0.0,0.0,0.4597,2.0,0.429,3.0,2.3647,11.0,0.0,0.0,-5.65610145,-5.06340204,-7.09864343,-7.09864343,-2.149758449,8.86109339,9.552193326,-1.813515141,13.43202126,13.536399783,-501958.43492317473,cF,4,-2045.5349971410203,tI,4,-0.027889639721252024,-0.020413716906887203,0.5,0.5,-252001.9849601579,-250979.21746158737,-1022.7674985705102,-0.024151678314069613,-0.013944819860626012,-0.010206858453443601,-0.4411098190890925,-0.02642022428335622,-0.002268545969286606
Au4S2,binaries_expanded,cubic,cP,70.0,9.84033798,8.0,pbe,-349165.99145035713,442.75396946,74.397,99.073,,16,79,"[79, 79, 79, 79, 16, 16]",775,79_Au,6,79,16,-2.27578272,-2.09291139,1.2247,40.0,1.7902,41.0,0.6449,35.0,0.0,0.0,0.7475,6.0,0.8476,7.0,2.6868,11.0,0.0,0.0,-6.12699334,-5.36077839,-5.96396442,-5.96396442,-2.324847847,9.60121922,9.6228490491,-2.161912664,10.17755485,10.215659841,-518317.6350810437,cF,4,-10862.049342448285,cP,1,-0.03087132831569761,-0.014884823898682953,0.6666666666666666,0.3333333333333333,-349165.77316817857,-345545.09005402913,-3620.683114149428,-0.025542493510026056,-0.020580885543798406,-0.004961607966227651,-0.21828217857319032,-0.02556147804716602,-1.8984556390932994e-05
F8Hg4,binaries_expanded,cubic,cF,70.0,9.3026228,8.0,pbe,-180153.9488330213,395.68834414,86.207,70.148,,9,80,"[9, 9, 9, 9, 9, 9, 9, 9, 80, 80, 80, 80]",776,80_Hg,12,9,80,-3.66044176,1.43611961,0.404,2.0,0.3726,3.0,1.4283,10.0,0.0,0.0,1.1657,40.0,1.7058,41.0,0.616,35.0,0.0,0.0,-10.15882255,1.25211742,-6.85782814,-0.89898855,-3.872247645,17.61722535,17.744721999,1.402719677,10.69980154,10.733111308,-2716.012464114921,mS,8,-535025.6863774945,tI,2,-0.02087715078414476,-0.02966722403652966,0.6666666666666666,0.3333333333333333,-180152.57043524142,-1810.6749760766138,-178341.8954591648,-0.02380717520160639,-0.013918100522763172,-0.009889074678843219,-1.3783977798884735,-0.025116344972047955,-0.0013091697474010289
ClTl,binaries_expanded,cubic,cP,70.0,9.93394759,8.0,pbe,-282320.0110927935,451.21773734,97.218,74.322,,17,81,"[17, 81]",777,81_Tl,2,17,81,-3.61204219,-0.32372332,0.6782,6.0,0.7558,7.0,2.2149,14.0,0.0,0.0,1.1019,40.0,1.5427,41.0,0.5907,35.0,0.0,0.0,-8.09428669,0.07351292,-2.62689441,-2.62689441,-3.692423862,12.97184405,13.023881781,-0.393012273,5.27678632,5.315679419,-12558.027350785307,oS,8,-552079.9890344256,hP,2,-0.015586857505695662,-0.028169236844405532,0.5,0.5,-282319.00819260546,-6279.013675392654,-276039.9945172128,-0.021878047175050597,-0.007793428752847831,-0.014084618422202766,-1.002900188032072,-0.01528464094735682,0.0065934062004089355
Pb4S4,binaries_expanded,cubic,cF,70.0,9.54835632,8.0,pbe,-290175.4562295002,416.86906627,96.133,70.428,,16,82,"[16, 16, 16, 16, 82, 82, 82, 82]",778,82_Pb,8,16,82,-2.09291139,-1.2335176,0.7475,6.0,0.8476,7.0,2.6868,11.0,0.0,0.0,1.0444,40.0,1.407,41.0,0.568,35.0,0.0,0.0,-5.96396442,-5.96396442,-3.96278544,-2.67094911,-2.161912664,10.17755485,10.215659841,-1.293603566,6.98953908,7.026519254,-10862.049342448285,cP,1,-569487.1399737524,cF,4,-0.014884823898682953,-0.028256313293240964,0.5,0.5,-290174.59465810034,-5431.024671224142,-284743.5699868762,-0.02157056859596196,-0.007442411949341476,-0.014128156646620482,-0.8615713998442516,-0.027250512037426233,-0.005679943424183875
Bi4F12,binaries_expanded,cubic,cP,70.0,9.13764218,8.0,pbe,-148852.09933244114,381.77785096,67.361,84.678,,9,83,"[83, 83, 83, 83, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9]",779,83_Bi,16,9,83,-3.66044176,-0.71209263,0.404,2.0,0.3726,3.0,1.4283,10.0,0.0,0.0,0.9947,40.0,1.3029,41.0,0.5475,35.0,0.0,0.0,-10.15882255,1.25211742,-5.19685281,-3.32385233,-3.872247645,17.61722535,17.744721999,-0.765292567,8.53103046,8.5669863421,-2716.012464114921,mS,8,-587252.0076368396,hR,6,-0.02087715078414476,-0.029020953457802534,0.75,0.25,-148850.0112572961,-2037.0093480861906,-146813.0019092099,-0.022913101452559204,-0.01565786308810857,-0.0072552383644506335,-2.0880751450313255,-0.025000639841891825,-0.002087538392515853
